,id,hint,sim_score
876,876,Go ahead to the saloon. But don't get too drunk!,0.6476342577910356
877,877,-- rode right into them screaming like a banshee.,0.647321852165666
878,878,Elaine I mean the mission has to be aborted. This ship should never have passed FSA inspection. This thing is held together by string and chewing gum.,0.647286031122606
879,879,All right. Unless I can get all these people to a hospital quickly I can't even be sure of saving their lives. Now is there anyone else on board who can land this plane?,0.6469781251605264
880,880,Both pilots!,0.6465513414060533
881,881,Reef and I can take the Explorer down clamp it around the eye and ---,0.6464218855904339
882,882,All right. There's a fire door at this end. The first thing we do is put a remote sentry in the tunnel and seal that door.,0.6461971105921082
883,883,They're coach seats but the plane lands in Paris. It's gonna be a helluva summer hon!,0.6458370796789924
884,884,The cockpit? What is it?,0.6453540209861478
885,885,Tell him to put his gun down!,0.6448537891268987
886,886,Copy Air Force One. Welcome to the party.,0.6447670427654335
887,887,Straight to the Pole - at almost fifty knots!,0.644645063380822
888,888,Yes well whatever it is they're certainly not fooling around. This is the first flight they allowed in for more than a week.,0.6445585457928689
889,889,And we're at safe maximum depth already.... Stop engines!,0.643349048559069
890,890,Remove your weapons Commander. And come here - alone!,0.6422397136804711
891,891,Repairing the antenna is a pretty dangerous operation.,0.6417229212226031
892,892,If you put down the gun I promise not to drop her on the way down.,0.6413591931191943
893,893,We have some passengers who are very sick. Could you come and take a look at them?,0.6412700991859078
894,894,Leaving you in charge of operations until he recovers.,0.6412226403427136
895,895,I can arrange for the Queen to take Fernando and Diego into her service.,0.6408538087403596
896,896,You bring him up yourself? That's a steep climb.,0.6398231699139633
897,897,An exercise in futility. Send the Nimitz back in.,0.6396877287874291
898,898,Roger. You better get back there and monitor the regulatory unit.,0.6387696392175156
899,899,Skipper! Look at the depth gauge!,0.6387116731236956
900,900,Go and take rest at your seat,1.0000000000000004
901,901,Come with me. And stay in the room.,0.739349380210145
902,902,Have a seat.,0.7390150336553308
903,903,Put your right foot there --,0.7342171676716686
904,904,You better get packed.,0.7323335039581952
905,905,Get in the bathroom!,0.7292021700206176
906,906,Try and take it.,0.7281121873781881
907,907,Just let me sit down.,0.7279530560918159
908,908,Get down on your knees.,0.7247798057811866
909,909,Just get back here!,0.7239297755216292
910,910,Wear the belly before you go.,0.7237182670788443
911,911,Go to the prom with me,0.7211508697080268
912,912,Just get in the car and keep your mouth shut.,0.7201054094375753
913,913,Sit down!,0.71938420880696
914,914,Then get out!,0.7189350141069415
915,915,Just stay on my wing sir. I'll take you all the way in.,0.715951072820174
916,916,Let me go now you'll make me late.,0.7154466579112109
917,917,Please I must get out here.,0.7138428210583707
918,918,You can do it from up here Captain.,0.7129903731007374
919,919,Oleg get in bathroom stay there and shut up!,0.7126497852974776
920,920,So am I. Alright I'll go inside and you cover the back.,0.7113742180940434
921,921,Meet me at the other location.,0.7104393694930188
922,922,Get back here both of you. Fall back to Operations.,0.709843755470529
923,923,You better check on it Mr. Dunn. I'll stay here and fly the ship.,0.7083286483756409
924,924,You just stay put. You need rest.,0.7080321022205748
925,925,I think you should go now.,0.7068087362345737
926,926,Then say you'll spend Dollar Night at the track with me.,0.7053861000919003
927,927,Yes. Here's your ticket.,0.702876352890241
928,928,I think you should go back to your seat now Joey. Right Clarence?,0.7027640205125487
929,929,No come on. Anywhere you want.,0.7009124841159133
930,930,If you want to keep your head on your shoulders you'll do as I say.,0.699268003961012
931,931,Take it off.,0.6992168455110622
932,932,Be adventurous and proceed into the cockpit,0.6991624643276776
933,933,Then neither will you. And I'll get to sleep at night.,0.6991215071326647
934,934,I have to get in there. I have to stop this flight.,0.6988793785213279
935,935,Ah won't you sit down?,0.6983389434082402
936,936,See. Get your boots.,0.6982629999845923
937,937,Please join us. Come on forward.,0.697334615666365
938,938,There goes your ride.,0.6969043803506403
939,939,You all wait here. I'm going inside take a look.,0.6958093835746336
940,940,OK you can turn around!,0.6952930560932256
941,941,You have leave to try.,0.6952470025608037
942,942,The next corner we can get a cab.,0.6948291146065126
943,943,I'll come with you.,0.6938799061910425
944,944,I think you should go.,0.6934445695445165
945,945,Come back tonight.,0.693064529405801
946,946,Then do it asshole.,0.6928362144535222
947,947,Let my daughter go or I'll take you out!,0.6927610701700188
948,948,Put your pilot on.,0.6926629679277192
949,949,Come over here.,0.6921857141949966
950,950,We have some passengers who are very sick. Could you come and take a look at them?,0.6921239934049489
951,951,I'll be there in a minute. You don't move your ass right?,0.6911473886134728
952,952,My yeoman will show you to your quarters.,0.6904299980926837
953,953,Uh uh. You lie down and you'll go to sleep,0.6903854061254405
954,954,Come with me.,0.6886330650713948
955,955,Bring it to the other location.,0.6884054271624426
956,956,Here in his stomach. They bend him right over.,0.6882732252760954
957,957,Pick you up Friday then,0.6880626859159321
958,958,Turn that off! Get the bags.,0.6877558163839637
959,959,Then go get her,0.6875739635573912
960,960,Stand back.,0.6870417341783807
961,961,I'll take you to the bar after that you're on your own.,0.6868959151989866
962,962,Go back to bed.,0.6860872670353064
963,963,Helen while you're downtown you might stop in and make reservations for the bridal suite on the Berengaria sailing next week.,0.6859328141218372
964,964,Put it down!,0.6855089199839545
965,965,Stanzi-manzi I'll put it in your hand!,0.6848808377784804
966,966,Come on up for just a few minutes. We'll have just one drink then we'll go.,0.6846559830822146
967,967,I could use the walk.,0.684514766993
968,968,Sure. Go left.,0.684220476755236
969,969,Okay you're gonna rest here.,0.6835910441236726
970,970,I can't take you to my place.,0.6835065431954545
971,971,You did pick a real strange time to go and be brave all on your own...,0.683463629430134
972,972,See you then.,0.683252251099435
973,973,Come to my office Miss Price.,0.6829529811956
974,974,Oh yeah well look where you came when you were down and out.,0.6826873889734996
975,975,Come on you won't have to get near the water.,0.6821550152593457
976,976,Take them and put them in a safe place.,0.6821106836919789
977,977,Assail your ears for one night.,0.6814561435329066
978,978,Nobody saw you bring her in?,0.68125332881374
979,979,You want me to climb up and show you how to get down?,0.6811513264995853
980,980,Come in come in. Please sit. Some tea?,0.6810605134187092
981,981,Shut your mouth and drive!,0.6809679530906196
982,982,You can shut up now.,0.6801438152670739
983,983,Okay. See you in the morning... you know you ought to get some rest...,0.6799811538085049
984,984,Roger. You better get back there and monitor the regulatory unit.,0.6799679555176806
985,985,The ambulance guys lugged him up.,0.6798448916497959
986,986,Be quiet. Watch.,0.6795913395885499
987,987,Miss Gallagher surely you must perform some function here at the hospital.,0.6795699844089443
988,988,You know if you let me come over to your place once in a while you could put on a clean shirt in the morning.,0.6795440451067177
989,989,Go! Take Serge.. and watch your backs.,0.6792264770035524
990,990,Do you want to rest a bit?,0.6789694755865673
991,991,Take the car. Get outta here Tommy.,0.6788161830660723
992,992,Will you come with me?,0.6784278584771535
993,993,Don't make any trouble. Please. I suggest you go.,0.6784080785633672
994,994,Mind if I ride along with you?,0.6783453998655028
995,995,You have a good time?,0.6782793203083074
996,996,Get help to save everyone,0.6780985356557405
997,997,You could always say you have to go the bathroom.,0.6780748015662489
998,998,You better take this.,0.6778443604629146
999,999,See you soon. Oh and I appreciate the distraction back there.,0.6776203919156826
1000,1000,Help the captain,1.0
1001,1001,Yes Captain?,0.786425292679143
1002,1002,Help the deputy take power from the captain,0.7815689690835277
1003,1003,You can do it from up here Captain.,0.7076703686331078
1004,1004,Right Skipper.,0.7060916071118221
1005,1005,Thanks Patrick.,0.6966538551217928
1006,1006,Put your pilot on.,0.6887124617185453
1007,1007,Stand by.,0.6818459278344675
1008,1008,Roger.,0.680649442839711
1009,1009,Roger.,0.680649442839711
1010,1010,Roger.,0.680649442839711
1011,1011,Roger.,0.680649442839711
1012,1012,Roger.,0.680649442839711
1013,1013,Roger.,0.680649442839711
1014,1014,Roger.,0.680649442839711
1015,1015,Roger.,0.680649442839711
1016,1016,Warn him?,0.6798581493009709
1017,1017,Captain Oveur?,0.6791520846729545
1018,1018,Sir?,0.6789666465001934
1019,1019,Sir?,0.6789666465001934
1020,1020,Sir?,0.6789666465001934
1021,1021,Seal the door.,0.6763134895423245
1022,1022,Stand back.,0.6748795528781955
1023,1023,Sir -,0.6746678927064287
1024,1024,Sit down!,0.6734924150705709
1025,1025,Flying the plane.,0.6726538607586977
1026,1026,Come on.,0.6722312956767826
1027,1027,Stay here.,0.6718599233510241
1028,1028,Sir we stay with the President.,0.6708523834162093
1029,1029,Jack.,0.668530983895493
1030,1030,Gee thanks Mr. Dickson,0.6655927135768928
1031,1031,All right Captain Oveur. Over.,0.6652923729235724
1032,1032,Get out!,0.6652743376555357
1033,1033,Screw you.,0.6648072174792823
1034,1034,Let go!,0.6639289604457606
1035,1035,Call me.,0.6624043426737932
1036,1036,Gentlemen?,0.6618404654748751
1037,1037,God be with us admiral.,0.6616274808673526
1038,1038,Chief knows.,0.6607527781096654
1039,1039,Captain. I'd like to volunteer for duty with the new detective.,0.6600058719352603
1040,1040,Commissioner.,0.6598573993544036
1041,1041,Back off George.,0.6596041910482247
1042,1042,Good to be aboard gentlemen.,0.659491387178603
1043,1043,Lt. Villiers and Sgt. McManus are here to see you Doctor.,0.6593407425854583
1044,1044,Your Majesty!,0.6589662016653327
1045,1045,Hi Jack.,0.6575726658948146
1046,1046,Stop it Jack.,0.6571078976738852
1047,1047,Tell the Chief we thank him.,0.6563588296745947
1048,1048,Hold on!,0.6561655190192027
1049,1049,Died a hero.,0.6544073325085694
1050,1050,Jack?,0.6543102089124982
1051,1051,Jack?,0.6543102089124982
1052,1052,Jack?,0.6543102089124982
1053,1053,Take it easy Clark.,0.6538481350518506
1054,1054,Hello,0.6533628809461033
1055,1055,Captain how soon can we land?,0.6533298993114022
1056,1056,Come with me.,0.6529228338592685
1057,1057,Prick.,0.652724485974363
1058,1058,Stay cool.,0.6524967337039138
1059,1059,Call me Alex.,0.6518896070996963
1060,1060,Stop.,0.6517575230916787
1061,1061,You've got to let us try Skipper --,0.6509377970096552
1062,1062,You better check on it Mr. Dunn. I'll stay here and fly the ship.,0.6505476495590491
1063,1063,Mr. Striker the passengers are ready.,0.649389913963526
1064,1064,Cyril!,0.6483536480840506
1065,1065,I don't think we have any alternative Captain.,0.6475645561366029
1066,1066,The-Stones weren't aboard the ship.,0.6461652556588388
1067,1067,Yes Daddy.,0.6457447644383629
1068,1068,Bravo Your Majesty!,0.6457365826722468
1069,1069,We have to save the world.,0.6452191503549987
1070,1070,Majesty.,0.6437988197636585
1071,1071,Go about your duties.,0.6436935097328095
1072,1072,David stop!,0.64298441079597
1073,1073,To save the world.,0.6428062753226481
1074,1074,Get out of here Jack!,0.6424437070230631
1075,1075,Burke! Open the door!,0.6424376915461355
1076,1076,Patrick?,0.6423799351863709
1077,1077,Patrick?,0.6423799351863709
1078,1078,Patrick?,0.6423799351863709
1079,1079,Patrick?,0.6423799351863709
1080,1080,Whenever your're ready Captain.,0.641218906902567
1081,1081,Stick around please?,0.6411764168667209
1082,1082,Just let me sit down.,0.6411072363219659
1083,1083,Fuck you.,0.6404606656003924
1084,1084,Fuck you.,0.6404606656003924
1085,1085,Fuck you.,0.6404606656003924
1086,1086,Fuck you.,0.6404606656003924
1087,1087,Get ready. We shove off as soon as Griff reports all the crew aboard.,0.64027707849164
1088,1088,Oh Matt.,0.6394443798368795
1089,1089,The duck?,0.6394285517157329
1090,1090,In there sir.,0.639073097421562
1091,1091,Just get back here!,0.6386727410929715
1092,1092,Yes Patrick?,0.6385383698546855
1093,1093,Yes Patrick?,0.6385383698546855
1094,1094,Hal?,0.6384868800444723
1095,1095,Keep moving.,0.6384306026823497
1096,1096,No please.,0.6382123494913684
1097,1097,Yes Doctor.,0.6381651473659514
1098,1098,Yes Doctor.,0.6381651473659514
1099,1099,Call me David.,0.6380517798608057
1100,1100,Help the deputy take power from the captain,1.0000000000000002
1101,1101,Help the captain,0.7815689690835277
1102,1102,Sir we stay with the President.,0.7595782014822755
1103,1103,Hal I'm in command of this ship. I order you to release the manual hibernation control.,0.7594312548020369
1104,1104,Captain. I'd like to volunteer for duty with the new detective.,0.7582548911679711
1105,1105,Tell the Chief we thank him.,0.7445724197070938
1106,1106,Get ready. We shove off as soon as Griff reports all the crew aboard.,0.7422651916888388
1107,1107,We got to find the leader. Mangalores don't fight without a leader.,0.7411062474142045
1108,1108,Remove your weapons Commander. And come here - alone!,0.741064411074893
1109,1109,You can do it from up here Captain.,0.7248219364496796
1110,1110,You better check on it Mr. Dunn. I'll stay here and fly the ship.,0.7207638037082917
1111,1111,Mr. Thaddeus Rains sir it is a pleasure to have you join us in the field.,0.7202332026417917
1112,1112,Clavius Control came on the air just long enough to transmit their refusal.,0.718938370484916
1113,1113,Cyclops will have to linger at the Pole to recharge his power banks.,0.7188441864898315
1114,1114,My orders came through. My squadron ships out tomorrow. I'll be leading a very important mission.,0.713061691551323
1115,1115,Sir I've got an overload in disposal unit four.,0.7128133513624028
1116,1116,For the best little computer officer on the Mercury mission.,0.7115338053393527
1117,1117,Uh...Apone I want you to lay down a suppressing fire with the incinerators and fall back by squads to the APC over.,0.7111293418602501
1118,1118,Captain Oveur your navigator Mr. Unger and your first officer Mr. Dunn.,0.7090162063774456
1119,1119,Mr. Striker the passengers are ready.,0.7080150757727758
1120,1120,Yes Captain?,0.707212319606693
1121,1121,Roger. You better get back there and monitor the regulatory unit.,0.7058789708466636
1122,1122,All right Captain Oveur. Over.,0.7033029755944469
1123,1123,Well I'm the Deputy Chief Fire Marshall and every now and then I'd like to be included in decisions.,0.7027608498796359
1124,1124,Put your pilot on.,0.702160793528687
1125,1125,Yes sir commander. This is Mercury One. Everything seems A- okay up here and ready for count-down.,0.7018083895782367
1126,1126,Leaving you in charge of operations until he recovers.,0.7010949750308068
1127,1127,It's a big building with patients. But that's not important right now. Tell the Captain I must speak to him.,0.6974919343377359
1128,1128,I have to address the Supreme Council in 10 minutes. Just the facts General.,0.6974019292150911
1129,1129,Copy Air Force One. Welcome to the party.,0.6972857685571591
1130,1130,Commissioner we both know the Mercury shuttle needs another month of pre-launch testing.,0.6968022049548748
1131,1131,Lt. Villiers and Sgt. McManus are here to see you Doctor.,0.6967413871576319
1132,1132,Hal have pod arms secure the component.,0.6965073880021947
1133,1133,Hal unless you follow my instructions I shall be forced to disconnect you.,0.6963658252380572
1134,1134,Mr. President it's an honor. Now with your permission can we lead you the fuck out of here.,0.6952735502871086
1135,1135,You wanna leave man? Let me take care of Ganz all by myself.,0.693121464886168
1136,1136,No of course Captain I can understand your concern.,0.6931056802684364
1137,1137,Go back and tell Dr. Neilsen. Have him report to the Skipper.,0.6916284778113928
1138,1138,You see the Army leaving and you see the loss of a tool. I see a power void to be filled. As we have the most power we may move with impunity.,0.6910815985656948
1139,1139,Captain Oveur?,0.6908707874571354
1140,1140,Chief - mind if I take her?,0.690849138998262
1141,1141,running around. Not your work. You'd better start reforming Cyril!,0.6906648378874016
1142,1142,My yeoman will show you to your quarters.,0.69033139419542
1143,1143,We need the other drop-ship. The on one the Sulaco. We have to bring it down on remote somehow.,0.6895643179427259
1144,1144,He tried to disconnect ROK. It gassed him. That computer is running this ship and we're heading right for the sun.,0.6887126366529935
1145,1145,The Emperor has given him permission.,0.6882785354410893
1146,1146,All I have to do is call the guards.,0.6882104574691343
1147,1147,Captain how soon can we land?,0.687917283247716
1148,1148,Just stay on my wing sir. I'll take you all the way in.,0.6877835064198382
1149,1149,Hal check all airlock doors secure.,0.6869804329437512
1150,1150,Listen to me very carefully Hal. Unless you immediately release the hibernation control and follow every order I give from this point on I will immediately got to control central and carry out a complete disconnection.,0.6857258423671336
1151,1151,Hal I'm going out now to replace the A.O. unit.,0.6855689157969292
1152,1152,Okay listen listen carefully. This is an emergency call from Air Force One. Who's there? Is the Vice- President there?,0.685470039007845
1153,1153,Kurtz you're drunk. Who's in command of this ship?,0.6849921031911915
1154,1154,We will work with his people. We want peace. Ask the Chief if he understands?,0.684929151500417
1155,1155,If you're determined to revive the crew now I can handle the whole thing myself. There's no need for you to trouble.,0.6844338419136013
1156,1156,Well the play makes a hero out of a valet. He outwits his noble master and exposes him as a lecher. Do you see the implications? This would be in a grander situation as if a Chamberlain were to expose an Emperor.,0.6839301238046368
1157,1157,No a bomb. Now as discreetly as possible I want you to move the passengers into the lounge.,0.6837722580795454
1158,1158,You'd better tell the Captain. We've got to land as soon as we can. This woman has to be gotten to a hospital.,0.682275143473222
1159,1159,Set down sixty meters this side of the telemetry mast. Immediate dust off on my 'clear' then stay on station.,0.6818713577575449
1160,1160,Stand back Inspector. Let me out of here or I'll shoot you!,0.6815972106614431
1161,1161,You know Dickson as well as we do. He'll shut the doors before he gives up control.,0.680212546717405
1162,1162,I can arrange for the Queen to take Fernando and Diego into her service.,0.6798181253323569
1163,1163,Discretion? Sir I am a man of the cloth.,0.6792038917029383
1164,1164,This operation is under military jurisdiction and Hicks is next in chain of command. Right?,0.6791660414998956
1165,1165,Be adventurous and proceed into the cockpit,0.6785714726636858
1166,1166,Oh no the honour would be all mine.,0.6781838150440773
1167,1167,Burke! Open the door!,0.6778902286895655
1168,1168,Patrick. Turn on the Light. He turns on the light.,0.6764540709571908
1169,1169,I got us through the War all right.,0.6755920726096664
1170,1170,Certainly Senator. If I can ever be of further assistance.,0.6755864150318812
1171,1171,Majesty may I ask you to do me the greatest favour?,0.6747339819053222
1172,1172,Let us pass please! Let us pass at once! We're with the Emperor.,0.6745327893049536
1173,1173,Will I get to work for Outpost?,0.6724595679482777
1174,1174,I'll kill them for blowing up my railway!,0.672252664725804
1175,1175,I almost forgot. That pal of yours from the Vice Squad wants you to call him.,0.6719180810532256
1176,1176,Mr. President let me introduce you to Professor Mactilburgh who runs the center.,0.6718745502394783
1177,1177,Okay stand by in operations. Let's go.,0.671522132582802
1178,1178,David says Jack comes to warn him.,0.6713270634694372
1179,1179,We seem to have a malfunction in disposal unit four sir.,0.6707645965569515
1180,1180,Turn the light on.,0.6706438917128908
1181,1181,It's the little room at the front of the plane where the pilots sit. But that's not important right now. The first officer is ill and the Captain would like someone with flying experience to help him with the radio. Do you know anything about planes?,0.6705897865554471
1182,1182,Now Dave Old Buddy you know you're exaggerating - What do you think of this husband of yours? On most boats a certain loyalty exists between the Exec and his Navigation and Firing Officer. But unfortunately in the case of Lieutenant Dave Milburn of the Tiger Shark and myself -,0.670517003286315
1183,1183,I regret we have no servants to show you out Herr Salieri. Respect my wish and go.,0.6701143441349574
1184,1184,Mr. Kessler? Wake up please.,0.6692931449346603
1185,1185,But there are those who have power over him. I think I'll take this up with the Emperor.,0.6687277051885611
1186,1186,Lieutenant the boy seems pretty lucid to me and...,0.6686367736999855
1187,1187,Stand back Inspector or I'll shoot. Drop that gun.,0.668616790228108
1188,1188,Madame Cavalieri is here for her lesson sir.,0.668570023256356
1189,1189,Sir this plane carries the President of the United States.,0.6684725382115525
1190,1190,Well I can speak for the Emperor. You made too many demands on the royal ear. The poor man can't concentrate for more than an hour and you gave him four.,0.6683947963433189
1191,1191,I cannot ignore the verdict of my council.,0.6683777891075501
1192,1192,The Army can hang him.,0.6683231764788667
1193,1193,If we run into Billy first let me try and talk him in.,0.6680790381707741
1194,1194,Okay. Also I want you to put our bases in Turkey on alert and have the Kitty Hawk prepare a retaliatory air strike.,0.6680114899187816
1195,1195,All right. There's a fire door at this end. The first thing we do is put a remote sentry in the tunnel and seal that door.,0.6678634340652247
1196,1196,It's possible I could adapt one of the torpedo guidance systems to the ICBM - so it would 'home' on the saucer when he rises from the Pole.,0.6662165710868456
1197,1197,It's an honor to receive you. Mr. President.,0.6661263533452241
1198,1198,Sit down Elaine. If this bomb trick works we just might make it. Simon was a fool to eject now.,0.6655930915652193
1199,1199,Cooperation. If you try to escape you will be met with automatic gunfire and a barricade of your comrade's bodies will prevent you from exiting. Good day.,0.6650987351827471
1200,1200,Get help to save everyone,1.0000000000000007
1201,1201,Trying to save your ass so you can save the world.,0.7229550401074464
1202,1202,Get out!,0.6971301639686197
1203,1203,You need money to take a girl out,0.6954461584721235
1204,1204,Get back here both of you. Fall back to Operations.,0.6951078005857322
1205,1205,Then do it asshole.,0.6950802376648811
1206,1206,Cut that shit out. Maybe before but not now. I want to help you. I'm on your side.,0.6936834291631375
1207,1207,Try and take it.,0.691179925934858
1208,1208,Just get back here!,0.6901535049785098
1209,1209,Then get out!,0.6884549071776259
1210,1210,Please I must get out here.,0.686886058729104
1211,1211,Forget about me. You have enough problems of your own.,0.683636721676149
1212,1212,Save it.,0.6831402710360374
1213,1213,No! Don't kill her. I can get you the money.,0.6791860084808331
1214,1214,Go and take rest at your seat,0.6780985356557405
1215,1215,Get out get out!,0.6774912798606797
1216,1216,We have to save the world.,0.6761948671079113
1217,1217,C'mere. You wanna go to homicide school? Here - make yourself useful.,0.6750823452334878
1218,1218,Get outta there!,0.6750185337835362
1219,1219,Make anyone cry today?,0.674554517531932
1220,1220,Don't you ever ask me for another thing in my life again you've killed your poor mother with your own hands!,0.6742629459214897
1221,1221,OK you can turn around!,0.6732531317003191
1222,1222,You wanna leave man? Let me take care of Ganz all by myself.,0.6718546554790183
1223,1223,Turn that off! Get the bags.,0.670082455360648
1224,1224,I can help you man but you gotta get me out. I got to be on the street. Get me outta here.,0.6699457696250266
1225,1225,Tell them to go!,0.6690429284435094
1226,1226,Please. You can kill me but leave my daughter alone.,0.6687520123365239
1227,1227,And hope to die?,0.6679566156505553
1228,1228,To save the world.,0.6679248768330092
1229,1229,You just stay put. You need rest.,0.6678284931622945
1230,1230,I got a lot to protect.,0.667525590550473
1231,1231,Before they kill somebody else too.,0.6663953411667544
1232,1232,You have leave to try.,0.6662419986097663
1233,1233,Stay here.,0.6657994825069696
1234,1234,Keep moving.,0.66492756620543
1235,1235,Get some sleep.,0.6648149258527528
1236,1236,You did pick a real strange time to go and be brave all on your own...,0.6639651817335088
1237,1237,Get outta here!,0.6639488301002618
1238,1238,I can get you a job.,0.6635064941561412
1239,1239,Stay within limits today,0.661080120657064
1240,1240,Don't worry I'm not staying here to be a burden.,0.6603877963556123
1241,1241,Leave him alone!,0.6603792139713026
1242,1242,Now see here young man.,0.6603558358591938
1243,1243,You stay out of this Bob.,0.6600883781052932
1244,1244,Ted get a grip on yourself. You should never have left the hospital.,0.6597835110781304
1245,1245,You... you need to go to the police.,0.6597311264632273
1246,1246,Amy just listen. Take Cindy and get out of the house. Do it now. Go to a hotel and stay there...,0.6594285647947765
1247,1247,Have another one sounds like you need it.,0.6594279769214384
1248,1248,Walk away Jack.,0.6592762301058074
1249,1249,You must take your own life now David before it's too late.,0.6592503843199755
1250,1250,Some job. Here have a hit. Don't be such a hardass. I know you got problems but everybody's got problems.,0.6592325397824409
1251,1251,Then go get her,0.6584787721135416
1252,1252,Are you going to help me up?,0.6578894713549923
1253,1253,And you you'll pay for what you did!,0.6573045782452184
1254,1254,Now David I want you to prepare yourself; your friend is dead.,0.65670617624283
1255,1255,Then you screwed up,0.6563230502361271
1256,1256,Get her to act like a human,0.6561775137250406
1257,1257,Here. I have your money.,0.6558759469320069
1258,1258,Look you gotta stand up for yourself. Learn to fight back.,0.655859527223996
1259,1259,Don't be a fool Cluett. This is only going to make it worse for you.,0.6558436406084792
1260,1260,Put it down!,0.6558163097423226
1261,1261,Let go!,0.6554387194341772
1262,1262,Mother you've just murdered me. Take that to your goddamn therapy...,0.655230960818071
1263,1263,Come on you can trust me. Please.,0.6550269818176614
1264,1264,Kill them both.,0.654460848882375
1265,1265,You survived and now you shall continue the curse.,0.6533597738812306
1266,1266,I cannot leave alone a soul in pain.,0.653330022795893
1267,1267,Save it for later. Come on!,0.652938244251774
1268,1268,Leave me alone.,0.6528058418799751
1269,1269,I want to go home.,0.6525761093958854
1270,1270,I want to go home.,0.6525761093958854
1271,1271,You must leave me alone on this.,0.6512925270393596
1272,1272,You know something Jack you really are hopeless.,0.6512058081566141
1273,1273,Stay here. If we need you we'll know where to reach you.,0.6510306462177006
1274,1274,Keep them out of my way.,0.650312620427184
1275,1275,If you really want to do something for me you can stop making this scene right now.,0.6502490400029112
1276,1276,Yes I'll do it. Just leave my family alone.,0.6491460063751623
1277,1277,I say do what you wanna do.,0.6485087210581705
1278,1278,If there's anything we can do for you Dr. Mimms. We want to help.,0.6483517769433685
1279,1279,If you can't deal with him on that basis you better get a new counselor.,0.648165319094503
1280,1280,You better get packed.,0.6479207665856271
1281,1281,Go to the prom with me,0.6478733189400535
1282,1282,Stop it Jack.,0.6474310322907381
1283,1283,Tell them to go away. I don't want to see anybody.,0.6474168696707233
1284,1284,I can't take you to my place.,0.6472750789976615
1285,1285,Just do it Amy please go.,0.6466978103892772
1286,1286,We have no money. Come on.,0.6463893461962446
1287,1287,I do know. You focus on the big problem. But somewhere down the chain something breaks down. Something gets destroyed. At first it's upsetting. You feel you've lost control.,0.6463597690134152
1288,1288,You folks need any help?,0.6459392503770759
1289,1289,Pull yourself together! We've got to...,0.6458936280314176
1290,1290,I want you to meet some people.,0.6457241143695472
1291,1291,You saved my life in alot of ways.,0.6455453377627838
1292,1292,Whatever possessed you to keep this all this time?,0.6454081202438656
1293,1293,No! We must do this alone.,0.6449839577366334
1294,1294,See. Get your boots.,0.6449564127909876
1295,1295,Be patient Ted. No one expects you to get over this immediately.,0.6449465868877736
1296,1296,Sssh! Stay here.,0.6447404084596594
1297,1297,Daddy people expect me to be there!,0.64463348092141
1298,1298,Pay money?,0.6443381424403548
1299,1299,You don't need to be here.,0.644334843147962
1300,1300,None of your buisness,0.8171522906458306
1301,1301,Screw you.,0.7372070455366596
1302,1302,Well this is none of your business. Whoever sent you is going to pay no?,0.7331613799558974
1303,1303,Both of you.,0.7203706585262384
1304,1304,Any of us?,0.7189115189370866
1305,1305,Not here.,0.7147542162151077
1306,1306,I may call you worse than that.,0.7086704091087462
1307,1307,I'm not telling you.,0.7079900563183864
1308,1308,Your sister here?,0.707685479540094
1309,1309,I know your parents.,0.7074348144710628
1310,1310,Nothing remotely like this.,0.7069226669146679
1311,1311,Forget about me. You have enough problems of your own.,0.7067244424102674
1312,1312,Here. I have your money.,0.7044368403297016
1313,1313,You know.,0.7041174488845258
1314,1314,With my money!,0.7039738354080054
1315,1315,I mean it's your life.,0.7038556873132719
1316,1316,Like you care.,0.7019213350213858
1317,1317,You have no shame.,0.7011400451652493
1318,1318,We never really shared one.,0.7010438848841328
1319,1319,You got something on your mind?,0.7005128463901595
1320,1320,Not now.,0.6995977330444604
1321,1321,No one.,0.6994640156902591
1322,1322,You and me.,0.6994141035892557
1323,1323,Go about your duties.,0.6976487503295082
1324,1324,Everything you know is from me.,0.6975468857934146
1325,1325,You don't have secrets from me.,0.6971196034811161
1326,1326,I told you,0.6970683792027045
1327,1327,Forget it.,0.69676437881066
1328,1328,Forget it.,0.69676437881066
1329,1329,Forget it.,0.69676437881066
1330,1330,Forget it.,0.69676437881066
1331,1331,Forget it.,0.69676437881066
1332,1332,Fuck you.,0.6964663368399258
1333,1333,Fuck you.,0.6964663368399258
1334,1334,Fuck you.,0.6964663368399258
1335,1335,Fuck you.,0.6964663368399258
1336,1336,Some everyone does.,0.696455722575359
1337,1337,Nothing we can do now.,0.6954785990987911
1338,1338,You tell me.,0.6953570996240798
1339,1339,You stay out of this Bob.,0.6951316117947877
1340,1340,All of us. Right?,0.6948323446157497
1341,1341,I know a lot more than that,0.6947797679005635
1342,1342,I don't give out the details.,0.6942360176905488
1343,1343,Now many?,0.6937178144208799
1344,1344,You tell me. I only work here.,0.6933831323468512
1345,1345,No. No one that I know of.,0.6926425724180078
1346,1346,Whatever gave you that idea?,0.6925005608869138
1347,1347,This time with me!,0.6921939626254728
1348,1348,Just shut up?,0.6921623356773169
1349,1349,I'll not going without my family.,0.6920573428095474
1350,1350,Your 'out.' This came for you.,0.6918849893246349
1351,1351,You never disappointed me.,0.6914684424375732
1352,1352,Enough of that crap.,0.6912218458223928
1353,1353,You don't have to say anything.,0.6912083689656439
1354,1354,No sir. This is my own idea.,0.6911098500271172
